Timestamp,IP Address,Request Type,Resource,Status Code,User,Sport,Country,Gender,Continent
2024-05-17 08:35:36.599853,192.168.0.1,GET,/contact.html,500,user2,basketball,USA,Male,North America
2024-05-18 11:44:36.599853,192.168.0.1,POST,/contact.html,404,user3,golf,Nigeria,Male,Africa
2024-05-18 15:46:36.599853,10.0.0.1,POST,/contact.html,404,user3,football,Chile,Male,South America
2024-05-16 16:45:36.599853,10.0.0.1,GET,/index.html,404,user1,basketball,USA,Male,North America
2024-05-21 21:31:36.599853,10.0.0.1,POST,/contact.html,200,user2,football,Australia,Male,Oceania
2024-05-20 18:07:36.599853,10.0.0.1,POST,/index.html,500,user1,football,Mexico,Female,North America
2024-05-19 22:59:36.599853,172.16.0.1,POST,/index.html,404,user3,golf,New Zealand,Male,Oceania
2024-05-20 10:50:36.599853,192.168.0.1,POST,/about.html,500,user1,golf,Brazil,Male,South America
2024-05-22 01:09:36.599853,192.168.0.1,POST,/about.html,404,user3,soccer,China,Male,Asia
2024-05-17 12:12:36.599853,10.0.0.1,POST,/about.html,500,user3,football,USA,Male,North America
2024-05-22 15:32:36.599853,172.16.0.1,GET,/about.html,500,user1,golf,USA,Female,North America
2024-05-21 12:47:36.599853,172.16.0.1,POST,/contact.html,200,user1,golf,France,Male,Europe
2024-05-21 07:39:36.599853,10.0.0.1,GET,/contact.html,404,user2,basketball,Germany,Female,Europe
2024-05-19 15:54:36.599853,172.16.0.1,POST,/index.html,200,user1,basketball,UK,Female,Europe
2024-05-20 21:40:36.599853,192.168.0.1,GET,/contact.html,200,user3,soccer,Chile,Male,South America
2024-05-17 00:47:36.599853,192.168.0.1,GET,/contact.html,500,user1,football,India,Female,Asia
2024-05-16 08:43:36.599853,172.16.0.1,POST,/about.html,200,user3,golf,Brazil,Female,South America
2024-05-16 05:26:36.599853,172.16.0.1,GET,/about.html,404,user2,football,Nigeria,Male,Africa
2024-05-21 02:16:36.599853,192.168.0.1,POST,/index.html,200,user1,football,Canada,Female,North America
2024-05-17 15:06:36.599853,192.168.0.1,GET,/index.html,200,user1,golf,South Africa,Male,Africa
2024-05-17 11:13:36.599853,172.16.0.1,GET,/contact.html,200,user1,soccer,Japan,Female,Asia
2024-05-17 12:26:36.599853,10.0.0.1,POST,/contact.html,404,user3,basketball,Canada,Female,North America
2024-05-22 15:23:36.599853,192.168.0.1,POST,/index.html,200,user3,football,South Africa,Female,Africa
2024-05-21 17:33:36.599853,192.168.0.1,GET,/about.html,200,user1,basketball,Japan,Female,Asia
2024-05-16 11:04:36.599853,172.16.0.1,GET,/index.html,200,user2,basketball,Germany,Male,Europe
2024-05-17 19:09:36.599853,192.168.0.1,GET,/contact.html,404,user1,basketball,Australia,Female,Oceania
2024-05-16 09:14:36.599853,172.16.0.1,POST,/index.html,404,user2,tennis,Mexico,Female,North America
2024-05-19 08:05:36.599853,172.16.0.1,POST,/index.html,404,user2,tennis,China,Male,Asia
2024-05-19 03:15:36.599853,192.168.0.1,GET,/about.html,200,user2,tennis,Chile,Female,South America
2024-05-18 21:15:36.599853,172.16.0.1,GET,/index.html,200,user2,basketball,New Zealand,Male,Oceania
2024-05-18 18:56:36.599853,192.168.0.1,GET,/contact.html,500,user1,football,USA,Female,North America
2024-05-17 18:16:36.599853,10.0.0.1,GET,/contact.html,200,user3,soccer,Kenya,Female,Africa
2024-05-21 10:09:36.599853,172.16.0.1,GET,/contact.html,500,user2,basketball,Argentina,Male,South America
2024-05-19 14:05:36.599853,10.0.0.1,GET,/contact.html,500,user1,football,India,Male,Asia
2024-05-19 22:45:36.599853,192.168.0.1,POST,/about.html,200,user2,soccer,Brazil,Female,South America
2024-05-22 05:53:36.599853,10.0.0.1,POST,/about.html,500,user2,football,India,Female,Asia
2024-05-17 18:35:36.599853,172.16.0.1,POST,/index.html,404,user1,football,USA,Male,North America
2024-05-21 05:39:36.599853,192.168.0.1,GET,/contact.html,200,user1,basketball,China,Female,Asia
2024-05-18 06:13:36.599853,10.0.0.1,GET,/contact.html,404,user1,football,France,Female,Europe
2024-05-17 05:51:36.599853,10.0.0.1,GET,/index.html,500,user3,golf,South Africa,Male,Africa
2024-05-17 05:33:36.599853,192.168.0.1,POST,/about.html,200,user3,soccer,China,Male,Asia
2024-05-21 18:48:36.599853,10.0.0.1,POST,/contact.html,500,user3,tennis,China,Male,Asia
2024-05-21 07:52:36.599853,192.168.0.1,POST,/index.html,500,user2,football,Brazil,Male,South America
2024-05-22 12:09:36.599853,10.0.0.1,GET,/contact.html,500,user2,golf,Japan,Female,Asia
2024-05-22 14:24:36.599853,10.0.0.1,POST,/contact.html,200,user2,basketball,Kenya,Female,Africa
2024-05-20 04:18:36.599853,172.16.0.1,GET,/contact.html,500,user3,tennis,New Zealand,Female,Oceania
2024-05-21 12:30:36.599853,10.0.0.1,GET,/contact.html,200,user2,golf,Germany,Female,Europe
2024-05-19 04:10:36.599853,10.0.0.1,POST,/contact.html,200,user1,golf,France,Male,Europe
2024-05-18 04:14:36.599853,192.168.0.1,POST,/contact.html,200,user1,golf,Germany,Female,Europe
2024-05-16 15:00:36.599853,10.0.0.1,GET,/about.html,500,user2,golf,South Africa,Male,Africa
2024-05-20 04:49:36.599853,192.168.0.1,POST,/contact.html,500,user1,tennis,China,Female,Asia
2024-05-20 05:01:36.599853,172.16.0.1,POST,/about.html,404,user2,tennis,Brazil,Female,South America
2024-05-18 11:35:36.599853,192.168.0.1,GET,/contact.html,500,user3,football,Chile,Male,South America
2024-05-18 11:45:36.599853,172.16.0.1,GET,/index.html,200,user1,basketball,Australia,Female,Oceania
2024-05-20 06:26:36.599853,172.16.0.1,GET,/about.html,500,user1,football,New Zealand,Male,Oceania
2024-05-22 16:43:36.599853,172.16.0.1,GET,/contact.html,500,user1,basketball,Germany,Male,Europe
2024-05-18 14:57:36.599853,172.16.0.1,POST,/about.html,200,user3,football,Mexico,Female,North America
2024-05-18 19:35:36.599853,172.16.0.1,GET,/index.html,500,user3,football,Canada,Female,North America
2024-05-17 05:45:36.599853,192.168.0.1,GET,/contact.html,404,user3,soccer,Brazil,Female,South America
2024-05-17 10:15:36.599853,192.168.0.1,POST,/index.html,404,user1,golf,South Africa,Female,Africa
2024-05-16 01:09:36.599853,10.0.0.1,POST,/contact.html,200,user1,soccer,UK,Male,Europe
2024-05-20 07:26:36.599853,192.168.0.1,POST,/about.html,404,user2,basketball,Argentina,Male,South America
2024-05-19 06:24:36.599853,172.16.0.1,GET,/contact.html,500,user1,basketball,India,Female,Asia
2024-05-16 14:19:36.599853,10.0.0.1,POST,/index.html,200,user3,soccer,China,Male,Asia
2024-05-19 14:46:36.599853,10.0.0.1,GET,/about.html,500,user1,golf,Chile,Female,South America
2024-05-18 09:19:36.599853,172.16.0.1,GET,/index.html,500,user3,soccer,Canada,Male,North America
2024-05-21 05:18:36.599853,10.0.0.1,POST,/about.html,200,user2,basketball,Canada,Female,North America
2024-05-21 18:41:36.599853,10.0.0.1,POST,/index.html,200,user1,soccer,UK,Female,Europe
2024-05-21 08:16:36.599853,10.0.0.1,POST,/contact.html,404,user3,golf,Nigeria,Female,Africa
2024-05-18 10:18:36.599853,192.168.0.1,POST,/index.html,500,user3,football,Canada,Male,North America
2024-05-19 06:57:36.599853,192.168.0.1,GET,/index.html,200,user3,basketball,Argentina,Female,South America
2024-05-18 03:24:36.599853,192.168.0.1,POST,/about.html,404,user3,basketball,Argentina,Male,South America
2024-05-17 01:52:36.599853,10.0.0.1,GET,/index.html,500,user3,football,Argentina,Female,South America
2024-05-19 00:05:36.599853,192.168.0.1,POST,/about.html,404,user3,golf,UK,Male,Europe
2024-05-16 23:46:36.599853,10.0.0.1,GET,/index.html,500,user1,golf,Fiji,Male,Oceania
2024-05-16 09:11:36.599853,172.16.0.1,POST,/index.html,200,user2,tennis,Argentina,Female,South America
2024-05-20 14:46:36.599853,10.0.0.1,POST,/contact.html,404,user1,tennis,Nigeria,Male,Africa
2024-05-17 11:53:36.599853,10.0.0.1,GET,/index.html,404,user2,tennis,Argentina,Male,South America
2024-05-19 07:53:36.599853,172.16.0.1,GET,/about.html,200,user1,soccer,India,Female,Asia
2024-05-21 16:35:36.599853,192.168.0.1,GET,/index.html,404,user2,golf,Canada,Female,North America
2024-05-17 09:45:36.599853,192.168.0.1,POST,/contact.html,200,user1,golf,Fiji,Female,Oceania
2024-05-16 08:27:36.599853,192.168.0.1,GET,/index.html,200,user3,football,France,Male,Europe
2024-05-21 15:55:36.599853,192.168.0.1,GET,/index.html,404,user2,golf,South Africa,Male,Africa
2024-05-17 10:49:36.599853,192.168.0.1,GET,/index.html,200,user1,basketball,Fiji,Female,Oceania
2024-05-18 13:36:36.599853,172.16.0.1,POST,/index.html,500,user3,tennis,Mexico,Male,North America
2024-05-16 04:18:36.599853,172.16.0.1,POST,/about.html,200,user2,golf,France,Female,Europe
2024-05-19 23:01:36.599853,192.168.0.1,GET,/index.html,404,user1,tennis,UK,Female,Europe
2024-05-17 09:23:36.599853,172.16.0.1,GET,/about.html,200,user3,soccer,South Africa,Male,Africa
2024-05-18 07:09:36.599853,10.0.0.1,POST,/index.html,500,user3,soccer,Mexico,Female,North America
2024-05-18 16:32:36.599853,10.0.0.1,GET,/index.html,200,user3,golf,Fiji,Male,Oceania
2024-05-22 12:30:36.599853,10.0.0.1,GET,/index.html,500,user1,basketball,Germany,Male,Europe
2024-05-19 16:55:36.599853,172.16.0.1,GET,/index.html,404,user3,golf,Brazil,Male,South America
2024-05-16 21:17:36.599853,192.168.0.1,GET,/contact.html,200,user3,tennis,UK,Male,Europe
2024-05-20 15:26:36.599853,172.16.0.1,GET,/contact.html,200,user1,tennis,Mexico,Male,North America
2024-05-20 11:09:36.599853,192.168.0.1,GET,/contact.html,500,user1,tennis,Chile,Female,South America
2024-05-17 05:15:36.599853,172.16.0.1,POST,/index.html,500,user3,football,Japan,Female,Asia
2024-05-20 18:53:36.599853,10.0.0.1,POST,/contact.html,500,user2,golf,India,Female,Asia
2024-05-18 00:58:36.599853,10.0.0.1,GET,/index.html,500,user3,tennis,Kenya,Female,Africa
2024-05-19 11:51:36.599853,10.0.0.1,POST,/index.html,404,user2,soccer,India,Female,Asia
2024-05-17 03:57:36.599853,192.168.0.1,GET,/index.html,500,user2,football,China,Female,Asia
2024-05-19 15:25:36.599853,172.16.0.1,GET,/about.html,500,user1,soccer,Brazil,Female,South America
2024-05-18 09:54:36.599853,10.0.0.1,GET,/about.html,500,user3,golf,Japan,Male,Asia
2024-05-18 06:36:36.599853,10.0.0.1,POST,/index.html,500,user1,tennis,Australia,Female,Oceania
2024-05-22 10:52:36.599853,172.16.0.1,GET,/index.html,500,user1,golf,Chile,Male,South America
2024-05-17 00:08:36.599853,172.16.0.1,POST,/index.html,200,user2,tennis,Nigeria,Male,Africa
2024-05-22 05:08:36.599853,10.0.0.1,GET,/contact.html,404,user3,tennis,USA,Male,North America
2024-05-20 06:36:36.599853,10.0.0.1,POST,/index.html,200,user3,football,UK,Male,Europe
2024-05-17 04:41:36.599853,172.16.0.1,POST,/contact.html,404,user2,golf,Canada,Male,North America
2024-05-20 01:52:36.599853,192.168.0.1,GET,/about.html,404,user1,basketball,USA,Female,North America
2024-05-19 19:13:36.599853,172.16.0.1,GET,/about.html,404,user2,tennis,Japan,Female,Asia
2024-05-22 20:00:36.599853,192.168.0.1,GET,/about.html,404,user1,soccer,Argentina,Female,South America
2024-05-22 19:05:36.599853,172.16.0.1,GET,/index.html,404,user2,soccer,South Africa,Male,Africa
2024-05-20 04:29:36.599853,10.0.0.1,GET,/index.html,200,user3,basketball,South Africa,Female,Africa
2024-05-22 08:27:36.599853,192.168.0.1,GET,/contact.html,500,user1,basketball,China,Female,Asia
2024-05-19 01:11:36.599853,192.168.0.1,GET,/index.html,500,user2,tennis,Australia,Female,Oceania
2024-05-20 07:04:36.599853,172.16.0.1,GET,/contact.html,200,user1,tennis,Nigeria,Male,Africa
2024-05-16 06:29:36.599853,192.168.0.1,GET,/contact.html,404,user2,basketball,South Africa,Male,Africa
2024-05-21 12:39:36.599853,10.0.0.1,GET,/contact.html,404,user1,soccer,Argentina,Male,South America
2024-05-17 22:47:36.599853,192.168.0.1,GET,/about.html,404,user3,soccer,South Africa,Female,Africa
2024-05-21 01:51:36.599853,10.0.0.1,GET,/contact.html,404,user1,soccer,China,Female,Asia
2024-05-16 08:45:36.599853,192.168.0.1,POST,/about.html,500,user2,golf,France,Female,Europe
2024-05-21 03:53:36.599853,192.168.0.1,POST,/index.html,500,user3,basketball,Nigeria,Female,Africa
2024-05-18 01:33:36.599853,172.16.0.1,GET,/contact.html,404,user1,golf,Australia,Female,Oceania
2024-05-20 16:31:36.599853,192.168.0.1,POST,/about.html,200,user1,football,Kenya,Female,Africa
2024-05-19 16:43:36.599853,10.0.0.1,GET,/index.html,500,user1,golf,Mexico,Male,North America
2024-05-16 06:40:36.599853,10.0.0.1,GET,/about.html,404,user2,golf,India,Male,Asia
2024-05-22 22:52:36.599853,10.0.0.1,GET,/about.html,200,user2,football,Japan,Female,Asia
2024-05-19 07:15:36.599853,192.168.0.1,POST,/about.html,200,user2,tennis,Germany,Female,Europe
2024-05-20 11:07:36.599853,172.16.0.1,POST,/contact.html,200,user3,basketball,South Africa,Male,Africa
2024-05-19 13:09:36.599853,192.168.0.1,GET,/about.html,404,user1,basketball,Canada,Female,North America
2024-05-20 09:45:36.599853,10.0.0.1,GET,/contact.html,404,user3,football,Japan,Female,Asia
2024-05-19 22:06:36.599853,192.168.0.1,POST,/about.html,500,user3,soccer,India,Female,Asia
2024-05-21 21:40:36.599853,10.0.0.1,GET,/index.html,500,user1,tennis,Brazil,Male,South America
2024-05-20 08:59:36.599853,192.168.0.1,GET,/about.html,500,user3,soccer,UK,Female,Europe
2024-05-20 05:57:36.599853,192.168.0.1,GET,/about.html,200,user2,tennis,Canada,Female,North America
2024-05-16 20:05:36.599853,192.168.0.1,POST,/contact.html,500,user1,football,Australia,Male,Oceania
2024-05-21 21:36:36.599853,10.0.0.1,POST,/contact.html,404,user1,golf,Argentina,Female,South America
2024-05-21 16:43:36.599853,192.168.0.1,POST,/contact.html,500,user1,tennis,China,Female,Asia
2024-05-20 22:52:36.599853,192.168.0.1,GET,/index.html,200,user3,football,New Zealand,Female,Oceania
2024-05-20 04:44:36.599853,172.16.0.1,POST,/contact.html,200,user2,football,Mexico,Female,North America
2024-05-19 12:25:36.599853,10.0.0.1,GET,/index.html,500,user3,tennis,UK,Female,Europe
2024-05-17 17:04:36.599853,10.0.0.1,GET,/contact.html,200,user3,tennis,USA,Female,North America
2024-05-22 04:15:36.599853,172.16.0.1,GET,/contact.html,404,user3,golf,Kenya,Female,Africa
2024-05-20 18:26:36.599853,192.168.0.1,POST,/index.html,500,user1,golf,South Africa,Male,Africa
2024-05-22 08:07:36.599853,10.0.0.1,GET,/about.html,200,user2,basketball,Australia,Male,Oceania
2024-05-16 11:44:36.599853,172.16.0.1,GET,/about.html,500,user1,soccer,New Zealand,Female,Oceania
2024-05-22 00:13:36.599853,10.0.0.1,GET,/contact.html,404,user2,golf,UK,Male,Europe
2024-05-22 23:01:36.599853,10.0.0.1,POST,/about.html,200,user1,football,Chile,Female,South America
2024-05-17 06:47:36.599853,192.168.0.1,GET,/index.html,500,user3,golf,France,Male,Europe
2024-05-16 02:57:36.599853,10.0.0.1,GET,/contact.html,500,user3,soccer,South Africa,Male,Africa
2024-05-19 19:09:36.599853,192.168.0.1,GET,/index.html,200,user3,tennis,Kenya,Male,Africa
2024-05-16 05:30:36.599853,172.16.0.1,GET,/contact.html,500,user3,golf,Brazil,Female,South America
2024-05-22 01:43:36.599853,192.168.0.1,POST,/index.html,500,user1,football,Brazil,Male,South America
2024-05-19 00:06:36.599853,10.0.0.1,POST,/about.html,500,user3,basketball,France,Female,Europe
2024-05-21 21:57:36.599853,10.0.0.1,POST,/index.html,200,user1,tennis,Chile,Female,South America
2024-05-22 14:46:36.599853,172.16.0.1,GET,/contact.html,200,user1,football,Chile,Male,South America
2024-05-16 20:32:36.599853,10.0.0.1,GET,/about.html,500,user2,tennis,New Zealand,Female,Oceania
2024-05-19 09:30:36.599853,10.0.0.1,POST,/contact.html,404,user2,soccer,Canada,Male,North America
2024-05-22 04:30:36.599853,10.0.0.1,GET,/about.html,200,user3,football,Chile,Male,South America
2024-05-17 12:35:36.599853,192.168.0.1,POST,/contact.html,200,user3,basketball,USA,Male,North America
2024-05-17 18:58:36.599853,172.16.0.1,POST,/about.html,404,user1,soccer,Brazil,Male,South America
2024-05-16 07:03:36.599853,172.16.0.1,GET,/about.html,404,user3,soccer,Germany,Female,Europe
2024-05-17 23:59:36.599853,10.0.0.1,GET,/contact.html,404,user3,basketball,Germany,Male,Europe
2024-05-18 23:26:36.599853,172.16.0.1,GET,/contact.html,404,user3,tennis,China,Female,Asia
2024-05-22 04:02:36.599853,10.0.0.1,GET,/about.html,200,user3,soccer,Australia,Male,Oceania
2024-05-19 17:42:36.599853,192.168.0.1,GET,/contact.html,404,user3,tennis,Germany,Male,Europe
2024-05-19 08:17:36.599853,10.0.0.1,POST,/index.html,200,user1,tennis,Mexico,Male,North America
2024-05-22 18:35:36.599853,10.0.0.1,POST,/index.html,404,user2,soccer,Mexico,Male,North America
2024-05-20 00:57:36.599853,10.0.0.1,POST,/contact.html,404,user2,soccer,Kenya,Female,Africa
2024-05-18 13:11:36.599853,10.0.0.1,POST,/contact.html,500,user1,golf,Brazil,Male,South America
2024-05-20 03:48:36.599853,172.16.0.1,GET,/index.html,500,user2,football,France,Male,Europe
2024-05-16 18:03:36.599853,192.168.0.1,POST,/about.html,500,user2,tennis,France,Male,Europe
2024-05-16 11:26:36.599853,192.168.0.1,POST,/contact.html,404,user3,soccer,Australia,Female,Oceania
2024-05-17 01:29:36.599853,10.0.0.1,POST,/about.html,404,user3,basketball,Brazil,Female,South America
2024-05-18 14:01:36.599853,10.0.0.1,GET,/about.html,200,user2,soccer,India,Male,Asia
2024-05-19 11:51:36.599853,192.168.0.1,GET,/index.html,500,user1,basketball,China,Male,Asia
2024-05-21 19:05:36.599853,172.16.0.1,POST,/contact.html,500,user2,basketball,Chile,Female,South America
2024-05-21 00:54:36.599853,10.0.0.1,POST,/index.html,500,user1,tennis,Fiji,Male,Oceania
2024-05-22 14:13:36.599853,172.16.0.1,POST,/about.html,200,user2,tennis,Brazil,Female,South America
2024-05-18 02:31:36.599853,192.168.0.1,POST,/index.html,500,user3,basketball,Argentina,Female,South America
2024-05-22 07:06:36.599853,10.0.0.1,POST,/contact.html,500,user3,tennis,Fiji,Male,Oceania
2024-05-17 19:15:36.599853,10.0.0.1,GET,/contact.html,404,user1,golf,Mexico,Female,North America
2024-05-21 16:37:36.599853,10.0.0.1,GET,/contact.html,200,user2,tennis,Nigeria,Female,Africa
2024-05-16 11:14:36.599853,10.0.0.1,GET,/about.html,200,user2,football,UK,Female,Europe
2024-05-17 14:41:36.599853,172.16.0.1,POST,/index.html,500,user1,golf,China,Male,Asia
2024-05-21 05:16:36.599853,192.168.0.1,GET,/about.html,200,user1,golf,USA,Female,North America
2024-05-22 03:52:36.599853,192.168.0.1,POST,/about.html,404,user2,golf,Germany,Female,Europe
2024-05-22 02:27:36.599853,172.16.0.1,GET,/contact.html,404,user2,soccer,Japan,Male,Asia
2024-05-20 04:33:36.599853,10.0.0.1,GET,/index.html,500,user1,soccer,Canada,Male,North America
2024-05-18 17:58:36.599853,10.0.0.1,GET,/index.html,404,user2,golf,UK,Female,Europe
2024-05-20 12:30:36.599853,192.168.0.1,GET,/about.html,404,user3,soccer,Kenya,Male,Africa
2024-05-22 20:41:36.599853,10.0.0.1,GET,/contact.html,404,user2,basketball,Germany,Female,Europe
2024-05-16 09:38:36.599853,10.0.0.1,GET,/contact.html,500,user3,golf,Fiji,Male,Oceania
2024-05-22 14:16:36.599853,10.0.0.1,GET,/index.html,200,user2,tennis,Japan,Female,Asia
2024-05-18 02:06:36.599853,172.16.0.1,GET,/index.html,500,user3,golf,Japan,Male,Asia
2024-05-16 02:03:36.599853,172.16.0.1,POST,/about.html,500,user3,basketball,Australia,Male,Oceania
2024-05-20 12:51:36.599853,172.16.0.1,POST,/about.html,500,user1,soccer,UK,Male,Europe
2024-05-22 00:15:36.599853,192.168.0.1,GET,/about.html,404,user2,basketball,India,Female,Asia
2024-05-22 14:50:36.599853,10.0.0.1,GET,/about.html,200,user3,basketball,Fiji,Female,Oceania
2024-05-20 04:53:36.599853,10.0.0.1,GET,/about.html,500,user1,soccer,France,Male,Europe
2024-05-17 22:56:36.599853,192.168.0.1,POST,/about.html,500,user2,golf,Japan,Female,Asia
2024-05-16 10:19:36.599853,172.16.0.1,GET,/index.html,404,user1,soccer,Australia,Male,Oceania
2024-05-20 17:18:36.599853,192.168.0.1,GET,/index.html,500,user3,basketball,Japan,Male,Asia
2024-05-17 05:05:36.599853,10.0.0.1,POST,/contact.html,200,user1,soccer,South Africa,Female,Africa
2024-05-22 13:08:36.599853,192.168.0.1,POST,/about.html,404,user1,soccer,Nigeria,Female,Africa
2024-05-18 02:58:36.599853,172.16.0.1,GET,/index.html,404,user2,soccer,India,Male,Asia
2024-05-17 03:55:36.599853,10.0.0.1,POST,/contact.html,500,user2,football,UK,Female,Europe
2024-05-20 20:05:36.599853,192.168.0.1,POST,/contact.html,500,user1,football,China,Female,Asia
2024-05-18 08:21:36.599853,172.16.0.1,POST,/index.html,200,user2,tennis,Japan,Female,Asia
2024-05-16 17:09:36.599853,10.0.0.1,POST,/index.html,200,user1,football,Germany,Male,Europe
2024-05-16 08:10:36.599853,10.0.0.1,POST,/about.html,404,user1,soccer,France,Male,Europe
2024-05-20 19:07:36.599853,192.168.0.1,GET,/contact.html,200,user3,golf,USA,Female,North America
2024-05-19 11:16:36.599853,192.168.0.1,POST,/about.html,404,user1,soccer,South Africa,Male,Africa
2024-05-21 13:13:36.599853,192.168.0.1,GET,/contact.html,404,user1,tennis,USA,Male,North America
2024-05-19 02:51:36.599853,172.16.0.1,GET,/index.html,500,user1,soccer,Argentina,Female,South America
2024-05-17 04:33:36.599853,172.16.0.1,POST,/about.html,500,user2,golf,Chile,Female,South America
2024-05-20 10:02:36.599853,10.0.0.1,POST,/contact.html,200,user3,basketball,China,Female,Asia
2024-05-19 04:13:36.599853,10.0.0.1,POST,/about.html,200,user3,soccer,Canada,Male,North America
2024-05-20 03:49:36.599853,172.16.0.1,POST,/about.html,500,user3,basketball,Mexico,Male,North America
2024-05-19 17:46:36.599853,10.0.0.1,GET,/index.html,200,user1,tennis,USA,Male,North America
2024-05-17 06:29:36.599853,10.0.0.1,POST,/index.html,500,user1,football,Brazil,Female,South America
2024-05-19 15:04:36.599853,172.16.0.1,GET,/contact.html,200,user1,football,Chile,Male,South America
2024-05-20 08:50:36.599853,10.0.0.1,POST,/about.html,500,user2,soccer,Japan,Male,Asia
2024-05-22 15:34:36.599853,10.0.0.1,GET,/index.html,500,user3,football,Japan,Female,Asia
2024-05-17 00:49:36.599853,192.168.0.1,POST,/about.html,404,user2,soccer,Kenya,Male,Africa
2024-05-21 03:20:36.599853,172.16.0.1,GET,/index.html,500,user1,golf,Japan,Male,Asia
2024-05-19 00:07:36.599853,10.0.0.1,POST,/about.html,500,user3,soccer,USA,Male,North America
2024-05-17 11:22:36.599853,172.16.0.1,GET,/about.html,404,user3,soccer,Australia,Female,Oceania
2024-05-16 13:49:36.599853,10.0.0.1,POST,/about.html,404,user1,football,USA,Female,North America
2024-05-16 09:17:36.599853,192.168.0.1,GET,/about.html,404,user1,basketball,Japan,Male,Asia
2024-05-17 14:08:36.599853,192.168.0.1,POST,/index.html,500,user1,basketball,Brazil,Female,South America
2024-05-17 22:15:36.599853,192.168.0.1,POST,/contact.html,200,user2,basketball,UK,Male,Europe
2024-05-19 21:25:36.599853,172.16.0.1,POST,/about.html,404,user2,basketball,South Africa,Female,Africa
2024-05-22 06:37:36.599853,10.0.0.1,GET,/index.html,500,user3,soccer,USA,Female,North America
2024-05-16 19:31:36.599853,192.168.0.1,GET,/index.html,200,user3,tennis,India,Female,Asia
2024-05-19 13:18:36.599853,10.0.0.1,GET,/about.html,500,user2,golf,Germany,Male,Europe
2024-05-16 09:35:36.599853,10.0.0.1,GET,/about.html,500,user2,soccer,Fiji,Female,Oceania
2024-05-20 15:18:36.599853,172.16.0.1,POST,/index.html,500,user3,basketball,USA,Female,North America
2024-05-17 20:23:36.599853,172.16.0.1,GET,/about.html,404,user2,football,South Africa,Male,Africa
2024-05-20 15:21:36.599853,192.168.0.1,POST,/contact.html,404,user3,football,Chile,Male,South America
2024-05-20 16:52:36.599853,10.0.0.1,GET,/about.html,500,user3,soccer,France,Male,Europe
2024-05-20 08:32:36.599853,10.0.0.1,POST,/index.html,500,user1,golf,Australia,Male,Oceania
2024-05-22 11:48:36.599853,172.16.0.1,POST,/about.html,200,user2,football,India,Male,Asia
2024-05-22 13:39:36.599853,172.16.0.1,POST,/index.html,200,user2,football,Nigeria,Female,Africa
2024-05-22 03:16:36.599853,192.168.0.1,GET,/about.html,404,user2,golf,Argentina,Male,South America
2024-05-20 02:36:36.599853,10.0.0.1,GET,/contact.html,404,user3,golf,Nigeria,Male,Africa
2024-05-20 20:30:36.599853,172.16.0.1,GET,/contact.html,500,user2,basketball,India,Female,Asia
2024-05-16 04:25:36.599853,10.0.0.1,POST,/about.html,200,user3,soccer,USA,Female,North America
2024-05-22 13:23:36.599853,192.168.0.1,POST,/about.html,200,user3,golf,South Africa,Male,Africa
2024-05-21 07:35:36.599853,172.16.0.1,POST,/about.html,500,user3,football,France,Male,Europe
2024-05-18 08:18:36.599853,172.16.0.1,POST,/contact.html,500,user3,basketball,UK,Female,Europe
